"src/main/java/com/fasterxml/jackson/core/Base64Variant.java", "Wei"
"src/main/java/com/fasterxml/jackson/core/Base64Variants.java", "Ying"
"src/main/java/com/fasterxml/jackson/core/FormatFeature.java", "Ying"
